,Sentence #,Word,POS,Tag
743,Sentence: 33,",",",",O
744,Sentence: 33,voters,NNS,O
745,Sentence: 33,will,MD,O
746,Sentence: 33,cast,VB,O
747,Sentence: 33,ballots,NNS,O
748,Sentence: 33,in,IN,O
749,Sentence: 33,nine,CD,O
750,Sentence: 33,provinces,NNS,O
751,Sentence: 33,where,WRB,O
752,Sentence: 33,no,DT,O
753,Sentence: 33,candidate,NN,O
754,Sentence: 33,won,VBD,O
755,Sentence: 33,a,DT,O
756,Sentence: 33,majority,NN,O
757,Sentence: 33,in,IN,O
758,Sentence: 33,the,DT,O
759,Sentence: 33,previous,JJ,O
760,Sentence: 33,round,NN,O
761,Sentence: 33,of,IN,O
762,Sentence: 33,voting,NN,O
763,Sentence: 33,.,.,O
764,Sentence: 34,The,DT,O
765,Sentence: 34,Muslim,NNP,B-org
766,Sentence: 34,Brotherhood,NNP,I-org
767,Sentence: 34,is,VBZ,O
768,Sentence: 34,banned,VBN,O
769,Sentence: 34,as,IN,O
770,Sentence: 34,a,DT,O
771,Sentence: 34,political,JJ,O
772,Sentence: 34,party,NN,O
773,Sentence: 34,",",",",O
774,Sentence: 34,but,CC,O
775,Sentence: 34,it,PRP,O
776,Sentence: 34,endorses,VBZ,O
777,Sentence: 34,so-called,JJ,O
778,Sentence: 34,independent,JJ,O
779,Sentence: 34,candidates,NNS,O
780,Sentence: 34,whose,WP$,O
781,Sentence: 34,allegiance,NN,O
782,Sentence: 34,to,IN,O
783,Sentence: 34,the,DT,O
784,Sentence: 34,party,NN,O
785,Sentence: 34,is,VBZ,O
786,Sentence: 34,known,VBN,O
787,Sentence: 34,to,TO,O
788,Sentence: 34,voters,NNS,O
789,Sentence: 34,.,.,O
790,Sentence: 35,Hardline,JJ,O
791,Sentence: 35,lawmakers,NNS,O
792,Sentence: 35,in,IN,O
793,Sentence: 35,Pakistan,NNP,B-geo
794,Sentence: 35,'s,POS,O
795,Sentence: 35,North,NNP,B-geo
796,Sentence: 35,West,NNP,I-geo
797,Sentence: 35,Frontier,NNP,I-geo
798,Sentence: 35,Province,NNP,I-geo
799,Sentence: 35,have,VBP,O
800,Sentence: 35,pushed,VBN,O
801,Sentence: 35,through,IN,O
802,Sentence: 35,a,DT,O
803,Sentence: 35,law,NN,O
804,Sentence: 35,that,WDT,O
805,Sentence: 35,aims,VBZ,O
806,Sentence: 35,to,TO,O
807,Sentence: 35,ensure,VB,O
808,Sentence: 35,"""",``,O
809,Sentence: 35,Islamic,JJ,O
810,Sentence: 35,correctness,NN,O
811,Sentence: 35,"""",``,O
812,Sentence: 35,in,IN,O
813,Sentence: 35,public,JJ,O
814,Sentence: 35,places,NNS,O
815,Sentence: 35,and,CC,O
816,Sentence: 35,establishes,VBZ,O
817,Sentence: 35,a,DT,O
818,Sentence: 35,morality,NN,O
819,Sentence: 35,police,NN,O
820,Sentence: 35,to,TO,O
821,Sentence: 35,enforce,VB,O
822,Sentence: 35,decent,JJ,O
823,Sentence: 35,behavior,NN,O
824,Sentence: 35,.,.,O
825,Sentence: 36,A,DT,O
826,Sentence: 36,six-party,JJ,O
827,Sentence: 36,coalition,NN,O
828,Sentence: 36,of,IN,O
829,Sentence: 36,religious,JJ,O
830,Sentence: 36,based,VBN,O
831,Sentence: 36,parties,NNS,O
832,Sentence: 36,",",",",O
833,Sentence: 36,the,DT,O
834,Sentence: 36,Mutahida,NNP,B-org
835,Sentence: 36,Majlis-e-Amal,NNP,I-org
836,Sentence: 36,",",",",O
837,Sentence: 36,dominates,VBZ,O
838,Sentence: 36,the,DT,O
839,Sentence: 36,provincial,JJ,O
840,Sentence: 36,assembly,NN,O
841,Sentence: 36,",",",",O
842,Sentence: 36,so,IN,O
843,Sentence: 36,the,DT,O
844,Sentence: 36,bill,NN,O
845,Sentence: 36,was,VBD,O
846,Sentence: 36,easily,RB,O
847,Sentence: 36,passed,VBN,O
848,Sentence: 36,Thursday,NNP,B-tim
849,Sentence: 36,by,IN,O
850,Sentence: 36,a,DT,O
851,Sentence: 36,vote,NN,O
852,Sentence: 36,of,IN,O
853,Sentence: 36,68-34,CD,O
854,Sentence: 36,.,.,O
855,Sentence: 37,The,DT,O
856,Sentence: 37,provincial,JJ,O
857,Sentence: 37,governor,NN,O
858,Sentence: 37,must,MD,O
859,Sentence: 37,still,RB,O
860,Sentence: 37,sign,VB,O
861,Sentence: 37,the,DT,O
862,Sentence: 37,bill,NN,O
863,Sentence: 37,before,IN,O
864,Sentence: 37,it,PRP,O
865,Sentence: 37,becomes,VBZ,O
866,Sentence: 37,law,NN,O
867,Sentence: 37,",",",",O
868,Sentence: 37,a,DT,O
869,Sentence: 37,step,NN,O
870,Sentence: 37,seen,VBN,O
871,Sentence: 37,only,RB,O
872,Sentence: 37,as,IN,O
873,Sentence: 37,a,DT,O
874,Sentence: 37,formality,NN,O
875,Sentence: 37,.,.,O
876,Sentence: 38,The,DT,O
877,Sentence: 38,proposed,JJ,O
878,Sentence: 38,law,NN,O
879,Sentence: 38,calls,VBZ,O
880,Sentence: 38,for,IN,O
881,Sentence: 38,setting,VBG,O
882,Sentence: 38,up,RP,O
883,Sentence: 38,a,DT,O
884,Sentence: 38,"""",``,O
885,Sentence: 38,religious,JJ,O
886,Sentence: 38,police,NN,O
887,Sentence: 38,force,NN,O
888,Sentence: 38,"""",``,O
889,Sentence: 38,to,TO,O
890,Sentence: 38,make,VB,O
891,Sentence: 38,sure,JJ,O
892,Sentence: 38,people,NNS,O
893,Sentence: 38,adhere,VBP,O
894,Sentence: 38,to,TO,O
895,Sentence: 38,Islamic,JJ,O
896,Sentence: 38,values,NNS,O
897,Sentence: 38,in,IN,O
898,Sentence: 38,public,JJ,O
899,Sentence: 38,places,NNS,O
900,Sentence: 38,",",",",O
901,Sentence: 38,and,CC,O
902,Sentence: 38,entertainment,NN,O
903,Sentence: 38,outlets,NNS,O
904,Sentence: 38,close,RB,O
905,Sentence: 38,during,IN,O
906,Sentence: 38,weekly,JJ,O
907,Sentence: 38,Friday,NNP,B-tim
908,Sentence: 38,prayers,NNS,O
909,Sentence: 38,.,.,O
910,Sentence: 39,Violators,NNS,O
911,Sentence: 39,could,MD,O
912,Sentence: 39,be,VB,O
913,Sentence: 39,jailed,VBN,O
914,Sentence: 39,for,IN,O
915,Sentence: 39,up,RB,O
916,Sentence: 39,to,TO,O
917,Sentence: 39,six,CD,O
918,Sentence: 39,months,NNS,O
919,Sentence: 39,.,.,O
920,Sentence: 40,The,DT,O
921,Sentence: 40,opposition,NN,O
922,Sentence: 40,has,VBZ,O
923,Sentence: 40,denounced,VBN,O
924,Sentence: 40,the,DT,O
925,Sentence: 40,measure,NN,O
926,Sentence: 40,",",",",O
927,Sentence: 40,comparing,VBG,O
928,Sentence: 40,it,PRP,O
929,Sentence: 40,to,TO,O
930,Sentence: 40,the,DT,O
931,Sentence: 40,draconian,JJ,O
932,Sentence: 40,rule,NN,O
933,Sentence: 40,of,IN,O
934,Sentence: 40,the,DT,O
935,Sentence: 40,former,JJ,O
936,Sentence: 40,Taleban,NNP,B-org
937,Sentence: 40,in,IN,O
938,Sentence: 40,neighboring,VBG,O
939,Sentence: 40,Afghanistan,NNP,B-geo
940,Sentence: 40,.,.,O
941,Sentence: 41,British,JJ,B-gpe
942,Sentence: 41,police,NNS,O
943,Sentence: 41,say,VBP,O
944,Sentence: 41,they,PRP,O
945,Sentence: 41,have,VBP,O
946,Sentence: 41,arrested,VBN,O
947,Sentence: 41,a,DT,O
948,Sentence: 41,man,NN,O
949,Sentence: 41,who,WP,O
950,Sentence: 41,dressed,VBD,O
951,Sentence: 41,as,IN,O
952,Sentence: 41,suicide,NN,O
953,Sentence: 41,bomber,NN,O
954,Sentence: 41,at,IN,O
955,Sentence: 41,a,DT,O
956,Sentence: 41,demonstration,NN,O
957,Sentence: 41,against,IN,O
958,Sentence: 41,the,DT,O
959,Sentence: 41,publication,NN,O
960,Sentence: 41,of,IN,O
961,Sentence: 41,cartoons,NNS,O
962,Sentence: 41,depicting,VBG,O
963,Sentence: 41,Islam,NNP,B-org
964,Sentence: 41,'s,POS,O
965,Sentence: 41,Prophet,NNP,B-per
966,Sentence: 41,Muhammad,NNP,I-per
967,Sentence: 41,.,.,O
968,Sentence: 42,Bedfordshire,NNP,B-gpe
969,Sentence: 42,police,NNS,O
970,Sentence: 42,said,VBD,O
971,Sentence: 42,Tuesday,NNP,B-tim
972,Sentence: 42,that,IN,O
973,Sentence: 42,Omar,NNP,B-per
974,Sentence: 42,Khayam,NNP,I-per
975,Sentence: 42,was,VBD,O
976,Sentence: 42,arrested,VBN,O
977,Sentence: 42,in,IN,O
978,Sentence: 42,Bedford,NNP,B-geo
979,Sentence: 42,for,IN,O
980,Sentence: 42,breaching,VBG,O
981,Sentence: 42,the,DT,O
982,Sentence: 42,conditions,NNS,O
983,Sentence: 42,of,IN,O
984,Sentence: 42,his,PRP$,O
985,Sentence: 42,parole,NN,O
986,Sentence: 42,.,.,O
987,Sentence: 43,Police,NNS,O
988,Sentence: 43,said,VBD,O
989,Sentence: 43,the,DT,O
990,Sentence: 43,British,NNP,B-org
991,Sentence: 43,Home,NNP,I-org
992,Sentence: 43,Office,NNP,I-org
993,Sentence: 43,sought,VBD,O
994,Sentence: 43,an,DT,O
995,Sentence: 43,investigation,NN,O
996,Sentence: 43,of,IN,O
997,Sentence: 43,Khayam,NNP,B-per
998,Sentence: 43,'s,POS,O
999,Sentence: 43,behavior,NN,O
1000,Sentence: 43,after,IN,O
1001,Sentence: 43,he,PRP,O
1002,Sentence: 43,was,VBD,O
1003,Sentence: 43,photographed,VBN,O
1004,Sentence: 43,last,JJ,O
1005,Sentence: 43,week,NN,O
1006,Sentence: 43,at,IN,O
1007,Sentence: 43,a,DT,O
1008,Sentence: 43,demonstration,NN,O
1009,Sentence: 43,dressed,VBN,O
1010,Sentence: 43,in,IN,O
1011,Sentence: 43,fatigues,NNS,O
1012,Sentence: 43,",",",",O
1013,Sentence: 43,a,DT,O
1014,Sentence: 43,black,JJ,O
1015,Sentence: 43,cap,NN,O
1016,Sentence: 43,",",",",O
1017,Sentence: 43,and,CC,O
1018,Sentence: 43,a,DT,O
1019,Sentence: 43,bulky,JJ,O
1020,Sentence: 43,belt,NN,O
1021,Sentence: 43,.,.,O
1022,Sentence: 44,A,DT,O
1023,Sentence: 44,Home,NNP,B-org
1024,Sentence: 44,Office,NNP,I-org
1025,Sentence: 44,spokesman,NN,O
1026,Sentence: 44,told,VBD,O
1027,Sentence: 44,the,DT,O
1028,Sentence: 44,Associated,NNP,B-org
1029,Sentence: 44,Press,NNP,I-org
1030,Sentence: 44,that,IN,O
1031,Sentence: 44,if,IN,O
1032,Sentence: 44,the,DT,O
1033,Sentence: 44,behavior,NN,O
1034,Sentence: 44,of,IN,O
1035,Sentence: 44,a,DT,O
1036,Sentence: 44,paroled,JJ,O
1037,Sentence: 44,offender,NN,O
1038,Sentence: 44,gives,VBZ,O
1039,Sentence: 44,cause,NN,O
1040,Sentence: 44,for,IN,O
1041,Sentence: 44,concern,NN,O
1042,Sentence: 44,",",",",O
1043,Sentence: 44,he,PRP,O
1044,Sentence: 44,can,MD,O
1045,Sentence: 44,be,VB,O
1046,Sentence: 44,sent,VBN,O
1047,Sentence: 44,back,RB,O
1048,Sentence: 44,to,TO,O
1049,Sentence: 44,prison,NN,O
1050,Sentence: 44,.,.,O
1051,Sentence: 45,The,DT,O
1052,Sentence: 45,AP,NNP,B-org
1053,Sentence: 45,also,RB,O
1054,Sentence: 45,reports,VBZ,O
1055,Sentence: 45,Khayam,NNP,B-per
1056,Sentence: 45,has,VBZ,O
1057,Sentence: 45,been,VBN,O
1058,Sentence: 45,on,IN,O
1059,Sentence: 45,parole,NN,O
1060,Sentence: 45,from,IN,O
1061,Sentence: 45,prison,NN,O
1062,Sentence: 45,since,IN,O
1063,Sentence: 45,last,JJ,O
1064,Sentence: 45,year,NN,O
1065,Sentence: 45,after,IN,O
1066,Sentence: 45,serving,VBG,O
1067,Sentence: 45,half,PDT,O
1068,Sentence: 45,his,PRP$,O
1069,Sentence: 45,six-year,JJ,O
1070,Sentence: 45,sentence,NN,O
1071,Sentence: 45,for,IN,O
1072,Sentence: 45,drug,NN,O
1073,Sentence: 45,dealing,NN,O
1074,Sentence: 45,.,.,O
1075,Sentence: 46,Pakistani,JJ,B-gpe
1076,Sentence: 46,officials,NNS,O
1077,Sentence: 46,say,VBP,O
1078,Sentence: 46,unidentified,JJ,O
1079,Sentence: 46,gunmen,NNS,O
1080,Sentence: 46,have,VBP,O
1081,Sentence: 46,killed,VBN,O
1082,Sentence: 46,three,CD,O
1083,Sentence: 46,people,NNS,O
1084,Sentence: 46,",",",",O
1085,Sentence: 46,including,VBG,O
1086,Sentence: 46,a,DT,O
1087,Sentence: 46,former,JJ,O
1088,Sentence: 46,government,NN,O
1089,Sentence: 46,minister,NN,O
1090,Sentence: 46,",",",",O
1091,Sentence: 46,in,IN,O
1092,Sentence: 46,a,DT,O
1093,Sentence: 46,semi-autonomous,JJ,O
1094,Sentence: 46,tribal,JJ,O
1095,Sentence: 46,region,NN,O
1096,Sentence: 46,bordering,VBG,O
1097,Sentence: 46,Afghanistan,NNP,B-geo
1098,Sentence: 46,.,.,O
1099,Sentence: 47,The,DT,O
1100,Sentence: 47,officials,NNS,O
1101,Sentence: 47,say,VBP,O
1102,Sentence: 47,prominent,JJ,O
1103,Sentence: 47,tribal,JJ,O
1104,Sentence: 47,leader,NN,O
1105,Sentence: 47,Malik,NNP,B-per
1106,Sentence: 47,Faridullah,NNP,I-per
1107,Sentence: 47,Khan,NNP,I-per
1108,Sentence: 47,was,VBD,O
1109,Sentence: 47,traveling,VBG,O
1110,Sentence: 47,in,IN,O
1111,Sentence: 47,South,NNP,B-geo
1112,Sentence: 47,Waziristan,NNP,I-geo
1113,Sentence: 47,Sunday,NNP,B-tim
1114,Sentence: 47,when,WRB,O
1115,Sentence: 47,his,PRP$,O
1116,Sentence: 47,vehicle,NN,O
1117,Sentence: 47,was,VBD,O
1118,Sentence: 47,ambushed,VBN,O
1119,Sentence: 47,in,IN,O
1120,Sentence: 47,the,DT,O
1121,Sentence: 47,Kani,NNP,B-geo
1122,Sentence: 47,Wam,NNP,I-geo
1123,Sentence: 47,area,NN,O
1124,Sentence: 47,.,.,O
1125,Sentence: 48,His,PRP$,O
1126,Sentence: 48,driver,NN,O
1127,Sentence: 48,and,CC,O
1128,Sentence: 48,a,DT,O
1129,Sentence: 48,tribal,JJ,O
1130,Sentence: 48,elder,NN,O
1131,Sentence: 48,were,VBD,O
1132,Sentence: 48,also,RB,O
1133,Sentence: 48,killed,VBN,O
1134,Sentence: 48,.,.,O
1135,Sentence: 49,No,DT,O
1136,Sentence: 49,one,NN,O
1137,Sentence: 49,has,VBZ,O
1138,Sentence: 49,claimed,VBN,O
1139,Sentence: 49,responsibility,NN,O
1140,Sentence: 49,for,IN,O
1141,Sentence: 49,the,DT,O
1142,Sentence: 49,killings,NNS,O
1143,Sentence: 49,.,.,O
1144,Sentence: 50,The,DT,O
1145,Sentence: 50,ambush,NN,O
1146,Sentence: 50,came,VBD,O
1147,Sentence: 50,a,DT,O
1148,Sentence: 50,day,NN,O
1149,Sentence: 50,after,IN,O
1150,Sentence: 50,a,DT,O
1151,Sentence: 50,commander,NN,O
1152,Sentence: 50,of,IN,O
1153,Sentence: 50,Pakistani,JJ,B-gpe
1154,Sentence: 50,troops,NNS,O
1155,Sentence: 50,said,VBD,O
1156,Sentence: 50,the,DT,O
1157,Sentence: 50,army,NN,O
1158,Sentence: 50,has,VBZ,O
1159,Sentence: 50,almost,RB,O
1160,Sentence: 50,completely,RB,O
1161,Sentence: 50,eliminated,VBN,O
1162,Sentence: 50,militants,NNS,O
1163,Sentence: 50,in,IN,O
1164,Sentence: 50,South,NNP,B-geo
1165,Sentence: 50,Waziristan,NNP,I-geo
1166,Sentence: 50,.,.,O
1167,Sentence: 51,The,DT,O
1168,Sentence: 51,area,NN,O
1169,Sentence: 51,became,VBD,O
1170,Sentence: 51,a,DT,O
1171,Sentence: 51,refuge,NN,O
1172,Sentence: 51,for,IN,O
1173,Sentence: 51,many,JJ,O
1174,Sentence: 51,al-Qaida,NNP,B-org
1175,Sentence: 51,and,CC,O
1176,Sentence: 51,Taleban,NNP,B-org
1177,Sentence: 51,fighters,NNS,O
1178,Sentence: 51,after,IN,O
1179,Sentence: 51,the,DT,O
1180,Sentence: 51,Taleban,NNP,B-org
1181,Sentence: 51,government,NN,O
1182,Sentence: 51,was,VBD,O
1183,Sentence: 51,ousted,VBN,O
1184,Sentence: 51,in,IN,O
1185,Sentence: 51,Afghanistan,NNP,B-geo
1186,Sentence: 51,in,IN,O
1187,Sentence: 51,2001,CD,B-tim
1188,Sentence: 51,.,.,O
1189,Sentence: 52,A,DT,O
1190,Sentence: 52,senior,JJ,O
1191,Sentence: 52,Pakistani,JJ,B-gpe
1192,Sentence: 52,military,JJ,O
1193,Sentence: 52,official,NN,O
1194,Sentence: 52,says,VBZ,O
1195,Sentence: 52,Pakistan,NNP,B-gpe
1196,Sentence: 52,wants,VBZ,O
1197,Sentence: 52,to,TO,O
1198,Sentence: 52,put,VB,O
1199,Sentence: 52,what,WP,O
1200,Sentence: 52,he,PRP,O
1201,Sentence: 52,calls,VBZ,O
1202,Sentence: 52,the,DT,O
1203,Sentence: 52,"""",``,O
1204,Sentence: 52,sordid,JJ,O
1205,Sentence: 52,chapter,NN,O
1206,Sentence: 52,"""",``,O
1207,Sentence: 52,of,IN,O
1208,Sentence: 52,proliferation,NN,O
1209,Sentence: 52,by,IN,O
1210,Sentence: 52,one,CD,O
1211,Sentence: 52,of,IN,O
1212,Sentence: 52,its,PRP$,O
1213,Sentence: 52,top,JJ,O
1214,Sentence: 52,scientists,NNS,O
1215,Sentence: 52,behind,IN,O
1216,Sentence: 52,it,PRP,O
1217,Sentence: 52,and,CC,O
1218,Sentence: 52,build,VB,O
1219,Sentence: 52,civilian,JJ,O
1220,Sentence: 52,nuclear,JJ,O
1221,Sentence: 52,ties,NNS,O
1222,Sentence: 52,with,IN,O
1223,Sentence: 52,the,DT,O
1224,Sentence: 52,United,NNP,B-gpe
1225,Sentence: 52,States,NNPS,I-gpe
1226,Sentence: 52,.,.,O
1227,Sentence: 53,But,CC,O
1228,Sentence: 53,he,PRP,O
1229,Sentence: 53,says,VBZ,O
1230,Sentence: 53,Pakistan,NNP,B-gpe
1231,Sentence: 53,is,VBZ,O
1232,Sentence: 53,not,RB,O
1233,Sentence: 53,ready,JJ,O
1234,Sentence: 53,to,TO,O
1235,Sentence: 53,make,VB,O
1236,Sentence: 53,the,DT,O
1237,Sentence: 53,nuclear,JJ,O
1238,Sentence: 53,scientist,NN,O
1239,Sentence: 53,",",",",O
1240,Sentence: 53,Abdul,NNP,B-per
1241,Sentence: 53,Qadeer,NNP,I-per
1242,Sentence: 53,Khan,NNP,I-per
1243,Sentence: 53,",",",",O
1244,Sentence: 53,available,JJ,O
1245,Sentence: 53,for,IN,O
1246,Sentence: 53,direct,JJ,O
1247,Sentence: 53,questioning,VBG,O
1248,Sentence: 53,over,IN,O
1249,Sentence: 53,his,PRP$,O
1250,Sentence: 53,sale,NN,O
1251,Sentence: 53,of,IN,O
1252,Sentence: 53,nuclear,JJ,O
1253,Sentence: 53,parts,NNS,O
1254,Sentence: 53,and,CC,O
1255,Sentence: 53,secrets,NNS,O
1256,Sentence: 53,to,IN,O
1257,Sentence: 53,states,NNS,O
1258,Sentence: 53,including,VBG,O
1259,Sentence: 53,Iran,NNP,B-gpe
1260,Sentence: 53,",",",",O
1261,Sentence: 53,Libya,NNP,B-gpe
1262,Sentence: 53,and,CC,O
1263,Sentence: 53,North,NNP,B-gpe
1264,Sentence: 53,Korea,NNP,I-gpe
1265,Sentence: 53,.,.,O
1266,Sentence: 54,He,PRP,O
1267,Sentence: 54,said,VBD,O
1268,Sentence: 54,there,EX,O
1269,Sentence: 54,are,VBP,O
1270,Sentence: 54,reasons,NNS,O
1271,Sentence: 54,of,IN,O
1272,Sentence: 54,national,JJ,O
1273,Sentence: 54,sensitivities,NNS,O
1274,Sentence: 54,for,IN,O
1275,Sentence: 54,not,RB,O
1276,Sentence: 54,making,VBG,O
1277,Sentence: 54,him,PRP,O
1278,Sentence: 54,available,JJ,O
1279,Sentence: 54,.,.,O
1280,Sentence: 55,The,DT,O
1281,Sentence: 55,Pakistani,JJ,B-gpe
1282,Sentence: 55,official,NN,O
1283,Sentence: 55,was,VBD,O
1284,Sentence: 55,giving,VBG,O
1285,Sentence: 55,a,DT,O
1286,Sentence: 55,background,NN,O
1287,Sentence: 55,briefing,NN,O
1288,Sentence: 55,to,TO,O
1289,Sentence: 55,a,DT,O
1290,Sentence: 55,small,JJ,O
1291,Sentence: 55,group,NN,O
1292,Sentence: 55,of,IN,O
1293,Sentence: 55,reporters,NNS,O
1294,Sentence: 55,in,IN,O
1295,Sentence: 55,Washington,NNP,B-geo
1296,Sentence: 55,.,.,O
1297,Sentence: 56,Khan,NNP,B-per
1298,Sentence: 56,admitted,VBD,O
1299,Sentence: 56,in,IN,O
1300,Sentence: 56,2004,CD,B-tim
1301,Sentence: 56,that,IN,O
1302,Sentence: 56,he,PRP,O
1303,Sentence: 56,operated,VBD,O
1304,Sentence: 56,a,DT,O
1305,Sentence: 56,worldwide,JJ,O
1306,Sentence: 56,clandestine,NN,O
1307,Sentence: 56,network,NN,O
1308,Sentence: 56,to,TO,O
1309,Sentence: 56,sell,VB,O
1310,Sentence: 56,nuclear,JJ,O
1311,Sentence: 56,technology,NN,O
1312,Sentence: 56,in,IN,O
1313,Sentence: 56,the,DT,O
1314,Sentence: 56,black,JJ,O
1315,Sentence: 56,market,NN,O
1316,Sentence: 56,.,.,O
1317,Sentence: 57,He,PRP,O
1318,Sentence: 57,was,VBD,O
1319,Sentence: 57,placed,VBN,O
1320,Sentence: 57,under,IN,O
1321,Sentence: 57,house,NN,O
1322,Sentence: 57,arrest,NN,O
1323,Sentence: 57,in,IN,O
1324,Sentence: 57,Islamabad,NNP,B-geo
1325,Sentence: 57,",",",",O
1326,Sentence: 57,but,CC,O
1327,Sentence: 57,not,RB,O
1328,Sentence: 57,jailed,VBN,O
1329,Sentence: 57,because,IN,O
1330,Sentence: 57,he,PRP,O
1331,Sentence: 57,is,VBZ,O
1332,Sentence: 57,considered,VBN,O
1333,Sentence: 57,the,DT,O
1334,Sentence: 57,father,NN,O
1335,Sentence: 57,of,IN,O
1336,Sentence: 57,Pakistan,NNP,B-geo
1337,Sentence: 57,'s,POS,O
1338,Sentence: 57,nuclear,JJ,O
1339,Sentence: 57,bomb,NN,O
1340,Sentence: 57,.,.,O
1341,Sentence: 58,U.S.,NNP,B-gpe
1342,Sentence: 58,Army,NNP,B-org
1343,Sentence: 58,officials,NNS,O
1344,Sentence: 58,said,VBD,O
1345,Sentence: 58,Wednesday,NNP,B-tim
1346,Sentence: 58,that,IN,O
1347,Sentence: 58,they,PRP,O
1348,Sentence: 58,will,MD,O
1349,Sentence: 58,not,RB,O
1350,Sentence: 58,renew,VB,O
1351,Sentence: 58,a,DT,O
1352,Sentence: 58,controversial,JJ,O
1353,Sentence: 58,multi-billion,JJ,O
1354,Sentence: 58,dollar,NN,O
1355,Sentence: 58,contract,NN,O
1356,Sentence: 58,with,IN,O
1357,Sentence: 58,the,DT,O
1358,Sentence: 58,Halliburton,NNP,B-org
1359,Sentence: 58,company,NN,O
1360,Sentence: 58,to,TO,O
1361,Sentence: 58,provide,VB,O
1362,Sentence: 58,logistical,JJ,O
1363,Sentence: 58,support,NN,O
1364,Sentence: 58,to,IN,O
1365,Sentence: 58,U.S.,NNP,B-gpe
1366,Sentence: 58,troops,NNS,O
1367,Sentence: 58,in,IN,O
1368,Sentence: 58,Iraq,NNP,B-geo
1369,Sentence: 58,and,CC,O
1370,Sentence: 58,elsewhere,RB,O
1371,Sentence: 58,.,.,O
1372,Sentence: 59,Halliburton,NNP,B-org
1373,Sentence: 59,has,VBZ,O
1374,Sentence: 59,been,VBN,O
1375,Sentence: 59,providing,VBG,O
1376,Sentence: 59,a,DT,O
1377,Sentence: 59,long,JJ,O
1378,Sentence: 59,list,NN,O
1379,Sentence: 59,of,IN,O
1380,Sentence: 59,services,NNS,O
1381,Sentence: 59,",",",",O
1382,Sentence: 59,from,IN,O
1383,Sentence: 59,meals,NNS,O
1384,Sentence: 59,to,TO,O
1385,Sentence: 59,communication,NN,O
1386,Sentence: 59,",",",",O
1387,Sentence: 59,for,IN,O
1388,Sentence: 59,the,DT,O
1389,Sentence: 59,military,NN,O
1390,Sentence: 59,for,IN,O
1391,Sentence: 59,several,JJ,O
1392,Sentence: 59,years,NNS,O
1393,Sentence: 59,.,.,O
1394,Sentence: 60,Critics,NNS,O
1395,Sentence: 60,of,IN,O
1396,Sentence: 60,Halliburton,NNP,B-org
1397,Sentence: 60,include,VBP,O
1398,Sentence: 60,auditors,NNS,O
1399,Sentence: 60,and,CC,O
1400,Sentence: 60,congressional,JJ,O
1401,Sentence: 60,Democrats,NNS,O
1402,Sentence: 60,.,.,O
1403,Sentence: 61,They,PRP,O
1404,Sentence: 61,say,VBP,O
1405,Sentence: 61,the,DT,O
1406,Sentence: 61,company,NN,O
1407,Sentence: 61,has,VBZ,O
1408,Sentence: 61,produced,VBN,O
1409,Sentence: 61,some,DT,O
1410,Sentence: 61,shoddy,JJ,O
1411,Sentence: 61,work,NN,O
1412,Sentence: 61,and,CC,O
1413,Sentence: 61,charges,VBZ,O
1414,Sentence: 61,too,RB,O
1415,Sentence: 61,much,JJ,O
1416,Sentence: 61,money,NN,O
1417,Sentence: 61,.,.,O
1418,Sentence: 62,The,DT,O
1419,Sentence: 62,company,NN,O
1420,Sentence: 62,strongly,RB,O
1421,Sentence: 62,denies,VBZ,O
1422,Sentence: 62,the,DT,O
1423,Sentence: 62,allegations,NNS,O
1424,Sentence: 62,.,.,O
1425,Sentence: 63,When,WRB,O
1426,Sentence: 63,the,DT,O
1427,Sentence: 63,huge,JJ,O
1428,Sentence: 63,contract,NN,O
1429,Sentence: 63,is,VBZ,O
1430,Sentence: 63,put,VBN,O
1431,Sentence: 63,out,RP,O
1432,Sentence: 63,for,IN,O
1433,Sentence: 63,re-bidding,NN,O
1434,Sentence: 63,",",",",O
1435,Sentence: 63,several,JJ,O
1436,Sentence: 63,companies,NNS,O
1437,Sentence: 63,will,MD,O
1438,Sentence: 63,get,VB,O
1439,Sentence: 63,a,DT,O
1440,Sentence: 63,chance,NN,O
1441,Sentence: 63,to,TO,O
1442,Sentence: 63,compete,VB,O
1443,Sentence: 63,for,IN,O
1444,Sentence: 63,portions,NNS,O
1445,Sentence: 63,of,IN,O
1446,Sentence: 63,the,DT,O
1447,Sentence: 63,work,NN,O
1448,Sentence: 63,.,.,O
1449,Sentence: 64,Representatives,NNS,O
1450,Sentence: 64,from,IN,O
1451,Sentence: 64,the,DT,O
1452,Sentence: 64,Asia,NNP,B-org
1453,Sentence: 64,Pacific,NNP,I-org
1454,Sentence: 64,Economic,NNP,I-org
1455,Sentence: 64,Cooperation,NNP,I-org
1456,Sentence: 64,Business,NNP,I-org
1457,Sentence: 64,Advisory,NNP,I-org
1458,Sentence: 64,Council,NNP,I-org
1459,Sentence: 64,are,VBP,O
1460,Sentence: 64,holding,VBG,O
1461,Sentence: 64,meetings,NNS,O
1462,Sentence: 64,this,DT,O
1463,Sentence: 64,week,NN,O
1464,Sentence: 64,to,TO,O
1465,Sentence: 64,finalize,VB,O
1466,Sentence: 64,their,PRP$,O
1467,Sentence: 64,annual,JJ,O
1468,Sentence: 64,report,NN,O
1469,Sentence: 64,for,IN,O
1470,Sentence: 64,APEC,NNP,B-org
